,Stock,RS_Rating,50 Day MA,150 Day Ma,200 Day MA,52 Week Low,52 week High,Sector,Industry,Daily_change
97,EPAY,76,56.57,49.87,47.17,36.05,56.84,Technology Services,Packaged Software,0.04
62,CLBK,75,21.46,19.96,19.39,16.34,22.71,Finance,Savings Banks,-1.06
253,SUPN,75,30.86,29.91,29.41,23.15,34.5,Health Technology,Pharmaceuticals: Major,-0.43
144,JBHT,75,198.58,191.68,185.22,155.11,218.18,Transportation,Trucking,-1.41
229,RS,75,174.02,159.83,157.51,135.46,198.44,Non-Energy Minerals,Steel,-0.31
156,LMT,75,412.5,367.09,366.27,324.23,479.99,Electronic Technology,Aerospace & Defense,2.01
148,KEX,74,67.2,59.58,59.39,47.58,75.08,Transportation,Marine Shipping,-0.79
7,ACM,74,72.99,70.61,68.56,58.36,79.97,Industrial Services,Engineering & Construction,-0.8
216,PLYA,72,8.34,8.03,7.76,6.13,9.81,Consumer Services,Hotels/Resorts/Cruise lines,-2.21
23,APOG,72,46.13,44.15,42.9,33.88,50.45,Producer Manufacturing,Building Products,-2.26
106,FIX,72,88.11,87.9,84.96,67.91,103.74,Industrial Services,Engineering & Construction,-1.23
65,CME,72,236.29,218.68,215.04,185.79,256.94,Finance,Investment Banks/Brokers,0.38
260,TGNA,72,21.41,20.1,19.49,16.42,23.04,Consumer Services,Broadcasting,-0.49
68,CNI,71,124.93,123.4,118.7,100.66,137.19,Transportation,Railroads,0.42
137,IFS,71,32.45,27.15,25.84,17.67,34.94,Finance,Investment Managers,0.33
202,OMC,71,80.42,74.12,74.08,65.76,91.61,Commercial Services,Advertising/Marketing Services,-0.51
240,SFM,71,29.95,26.73,26.39,21.18,34.97,Retail Trade,Food Retail,-0.74
182,MTOR,71,30.21,26.62,25.85,20.5,36.24,Producer Manufacturing,Auto Parts: OEM,-0.25
54,CEQP,71,29.28,27.75,27.53,23.57,33.94,Industrial Services,Oil & Gas Pipelines,-1.47
285,VRTX,69,239.52,210.98,207.52,176.36,260.1,Health Technology,Pharmaceuticals: Major,-0.57
200,OGS,69,80.44,72.98,72.82,62.52,89.47,Utilities,Gas Distributors,0.9
190,NJR,69,42.02,39.22,39.07,34.41,46.71,Utilities,Gas Distributors,-0.04
163,MAR,69,166.49,158.25,153.36,127.23,184.99,Consumer Services,Hotels/Resorts/Cruise lines,-1.05
234,SCCO,69,69.45,62.67,62.29,54.92,83.29,Non-Energy Minerals,Other Metals/Minerals,0.54
