,Stock,RS_Rating,50 Day MA,150 Day Ma,200 Day MA,52 Week Low,52 week High,Sector,Industry,Daily_change
110,HES,89,93.36,82.39,81.95,61.93,102.99,Energy Minerals,Oil & Gas Production,0.28
83,DLTR,89,138.6,121.33,115.93,84.26,157.8,Retail Trade,Discount Stores,1.32
131,JNPR,89,33.81,31.36,30.34,24.37,36.03,Technology Services,Information Technology Services,1.9
255,WCC,89,123.74,123.67,119.17,79.1,140.92,Distribution Services,Wholesale Distributors,-1.3
228,TENB,88,50.71,49.9,48.13,35.32,57.7,Technology Services,Packaged Software,3.17
58,CMC,88,36.79,34.01,33.38,26.98,42.37,Non-Energy Minerals,Steel,0.5
169,NOC,88,406.39,379.45,375.05,307.31,490.82,Electronic Technology,Aerospace & Defense,-0.2
149,MEOH,88,48.03,44.15,41.49,29.61,55.25,Process Industries,Chemicals: Specialty,2.23
57,CMA,88,93.88,85.2,81.13,63.07,102.09,Finance,Major Banks,0.29
220,SSRM,88,18.37,17.16,16.9,13.68,22.46,Non-Energy Minerals,Precious Metals,1.5
100,GATX,88,106.59,99.05,96.68,84.5,126.1,Transportation,Railroads,-1.21
164,MUSA,88,185.67,176.4,167.15,126.56,202.2,Retail Trade,Specialty Stores,1.13
182,ORLY,88,664.47,644.7,627.86,480.38,710.86,Retail Trade,Specialty Stores,-1.62
133,KFRC,88,70.41,68.33,66.45,49.89,81.47,Commercial Services,Personnel Services,1.36
82,DCP,87,30.29,28.67,28.43,20.26,36.71,Industrial Services,Oil & Gas Pipelines,-1.23
166,NFG,87,62.43,58.62,56.85,47.85,68.2,Energy Minerals,Integrated Oil,-0.7
190,PBF,87,18.45,14.59,14.14,7.24,25.88,Energy Minerals,Oil Refining/Marketing,-2.64
112,HLLY,87,12.64,12.19,11.78,9.24,14.68,Producer Manufacturing,Auto Parts: OEM,-2.36
238,TWNK,87,20.68,18.81,18.15,14.21,22.72,Consumer Non-Durables,Food: Specialty/Candy,-0.38
9,AJG,87,156.86,156.85,152.48,120.04,171.21,Finance,Insurance Brokers/Services,1.35
107,HCA,87,248.69,247.4,241.49,181.91,272.26,Health Services,Hospital/Nursing Management,-2.36
241,UNH,87,475.22,450.99,439.17,359.01,510.68,Health Services,Managed Health Care,-0.18
253,VTOL,87,33.81,33.23,31.6,24.82,40.1,Transportation,Other Transportation,-3.27
229,TGH,87,37.42,35.7,34.78,24.3,41.89,Finance,Finance/Rental/Leasing,1.25
7,AGO,87,56.4,52.13,50.77,41.1,63.98,Finance,Specialty Insurance,-0.95
94,FHN,86,19.41,17.25,17.01,14.67,24.24,Finance,Regional Banks,-0.39
93,FCX,86,43.34,38.99,38.42,29.45,50.46,Non-Energy Minerals,Other Metals/Minerals,-1.05
165,NBR,86,122.09,102.65,102.38,65.58,171.26,Industrial Services,Contract Drilling,4.67
91,EXTR,86,12.33,11.9,11.67,8.16,16.61,Electronic Technology,Computer Peripherals,4.83
211,SCHW,86,87.5,81.24,78.63,63.07,96.24,Finance,Investment Banks/Brokers,0.25
203,ROG,86,272.89,243.61,231.5,172.84,274.17,Process Industries,Chemicals: Specialty,0.29
121,HUN,86,37.62,32.91,31.17,24.1,41.65,Process Industries,Chemicals: Major Diversified,-0.98
263,WMK,86,64.67,60.6,58.55,49.66,77.62,Retail Trade,Food Retail,1.21
43,CBT,86,65.52,57.5,57.08,47.59,74.87,Process Industries,Industrial Specialties,-0.08
56,CM,85,126.77,117.42,115.84,97.56,132.48,Finance,Major Banks,0.95
187,PAYX,85,120.77,120.32,117.49,92.74,138.97,Technology Services,Data Processing Services,2.0
71,CSGS,85,59.53,53.84,51.64,42.58,65.94,Technology Services,Data Processing Services,-1.01
61,CNC,85,81.48,73.97,73.27,59.33,88.28,Health Services,Managed Health Care,-0.27
15,ANTM,85,451.45,420.4,410.37,345.34,482.16,Health Services,Managed Health Care,-0.02
212,SEAS,85,64.37,61.14,58.42,41.94,72.18,Consumer Services,Movies/Entertainment,3.97
143,LPX,85,68.79,67.01,64.49,49.2,79.77,Non-Energy Minerals,Forest Products,1.28
36,BRK-B,85,319.03,296.52,292.62,246.79,346.87,Finance,Multi-Line Insurance,-0.74
236,TSCO,85,217.66,213.9,206.06,167.65,239.86,Retail Trade,Specialty Stores,0.4
30,BG,85,100.97,90.17,87.02,71.73,112.63,Process Industries,Agricultural Commodities/Milling,-0.46
246,VECO,85,28.02,25.7,25.05,19.92,32.4,Electronic Technology,Electronic Production Equipment,-0.38
27,AXP,85,179.6,171.83,170.66,135.13,199.55,Finance,Finance/Rental/Leasing,2.01
260,WLK,85,106.47,97.82,95.44,78.06,124.67,Process Industries,Chemicals: Specialty,0.82
119,HSY,85,201.38,185.97,182.88,153.94,216.36,Consumer Non-Durables,Food: Specialty/Candy,0.01
200,RJF,84,105.43,99.27,96.07,77.81,117.37,Finance,Investment Banks/Brokers,1.0
42,CB,84,200.98,189.95,183.58,155.07,212.18,Finance,Property/Casualty Insurance,0.19
111,HGV,84,49.87,48.72,47.01,35.35,56.33,Finance,Real Estate Development,1.47
134,KNSL,84,203.98,194.32,188.04,153.12,245.17,Finance,Multi-Line Insurance,2.35
148,MCRI,84,72.87,69.94,68.84,56.35,86.75,Consumer Services,Hotels/Resorts/Cruise lines,1.17
2,ABC,83,139.65,128.0,125.17,111.34,153.05,Distribution Services,Medical Distributors,-0.13
8,AIG,83,59.41,56.82,54.64,44.54,63.54,Finance,Multi-Line Insurance,0.15
141,LOW,83,230.61,227.72,218.44,174.24,263.31,Retail Trade,Home Improvement Chains,0.55
62,CNP,83,27.65,26.61,26.2,21.54,29.31,Utilities,Electric Utilities,-0.1
130,JBHT,83,197.07,189.74,183.39,155.11,218.18,Transportation,Trucking,-0.56
101,GD,83,219.33,206.07,201.83,173.52,254.99,Electronic Technology,Aerospace & Defense,-0.12
150,MGPI,83,79.32,74.4,72.02,58.0,89.5,Process Industries,Agricultural Commodities/Milling,1.53
103,GEL,83,11.53,10.53,10.44,7.49,13.48,Industrial Services,Oil & Gas Pipelines,0.6
252,VST,83,22.09,20.27,19.76,15.47,23.49,Utilities,Electric Utilities,0.45
45,CCK,83,116.91,109.83,107.69,95.27,128.62,Process Industries,Containers/Packaging,1.03
97,FLOW,83,85.72,81.7,78.9,60.59,88.55,Producer Manufacturing,Industrial Machinery,-0.16
215,SFM,83,29.5,26.32,26.23,21.18,34.97,Retail Trade,Food Retail,2.18
264,WRB,83,88.42,80.78,78.93,70.7,96.46,Finance,Property/Casualty Insurance,0.8
10,AMP,83,300.44,290.57,280.56,219.18,332.37,Finance,Investment Banks/Brokers,0.31
197,QLYS,83,125.22,124.21,118.95,92.0,142.94,Technology Services,Packaged Software,2.51
188,PBA,83,33.11,31.47,31.26,27.63,37.34,Industrial Services,Oil & Gas Pipelines,0.97
205,RS,82,169.63,157.61,156.57,135.46,194.91,Non-Energy Minerals,Steel,0.25
48,CERN,82,92.37,81.52,80.83,69.08,93.78,Technology Services,Information Technology Services,-0.15
26,AVGO,82,584.92,553.83,532.39,419.14,677.76,Electronic Technology,Semiconductors,1.28
185,PAG,82,100.68,100.21,94.99,72.35,114.34,Retail Trade,Specialty Stores,-0.27
66,COOP,82,45.38,42.65,40.71,30.53,52.34,Finance,Finance/Rental/Leasing,-0.5
167,NI,82,28.67,26.19,25.81,23.14,30.54,Utilities,Gas Distributors,-0.17
118,HSIC,82,80.43,77.93,77.64,64.98,88.62,Distribution Services,Medical Distributors,0.59
193,PRU,82,112.27,107.7,105.55,87.84,124.22,Finance,Life/Health Insurance,-0.15
80,CW,81,140.39,132.21,129.24,111.26,162.98,Electronic Technology,Aerospace & Defense,3.73
249,VLO,80,85.1,75.16,73.89,58.85,93.77,Energy Minerals,Oil Refining/Marketing,1.5
105,GMS,80,52.21,52.17,50.72,37.16,61.79,Distribution Services,Wholesale Distributors,4.49
232,TRN,79,30.09,28.82,28.33,24.7,34.36,Producer Manufacturing,Trucks/Construction/Farm Machinery,2.85
98,FLR,79,23.13,20.83,19.98,14.41,29.22,Industrial Services,Engineering & Construction,-2.63
254,WAB,79,91.53,90.86,88.73,73.43,99.17,Producer Manufacturing,Trucks/Construction/Farm Machinery,2.06
207,RTX,79,93.67,88.28,87.53,74.63,104.34,Electronic Technology,Aerospace & Defense,-0.24
18,APOG,78,46.04,43.74,42.48,33.88,50.45,Producer Manufacturing,Building Products,0.12
59,CME,78,232.69,216.02,213.62,185.79,256.94,Finance,Investment Banks/Brokers,1.35
242,UNP,78,248.43,234.02,229.84,195.68,270.14,Transportation,Railroads,-0.85
235,TSC,78,31.79,27.67,26.03,18.36,34.55,Finance,Regional Banks,0.19
95,FIX,78,89.05,87.07,84.72,67.91,103.74,Industrial Services,Engineering & Construction,-0.18
240,UFPI,78,83.05,81.05,78.99,67.25,94.8,Non-Energy Minerals,Forest Products,-0.45
206,RTLR,78,12.65,11.52,11.17,9.51,14.33,Industrial Services,Oil & Gas Pipelines,0.91
176,NVT,78,34.76,34.62,33.73,26.57,39.53,Electronic Technology,Electronic Components,0.79
44,CBZ,78,38.85,36.91,35.79,30.68,41.15,Commercial Services,Miscellaneous Commercial Services,0.54
109,HEES,78,41.5,40.75,38.82,28.28,50.69,Finance,Finance/Rental/Leasing,0.93
5,ACM,78,72.32,69.8,67.98,58.36,78.62,Industrial Services,Engineering & Construction,0.74
248,VIRT,77,32.54,28.23,27.82,23.19,36.7,Finance,Investment Banks/Brokers,1.88
257,WH,77,84.94,81.53,79.02,65.0,93.72,Consumer Services,Hotels/Resorts/Cruise lines,0.86
120,HUBG,77,79.48,77.28,74.41,62.36,87.21,Transportation,Air Freight/Couriers,0.85
116,HPQ,77,36.56,33.04,32.01,26.11,39.65,Electronic Technology,Computer Processing Hardware,7.54
64,CNX,77,16.14,14.23,13.97,10.41,18.92,Energy Minerals,Integrated Oil,1.29
136,KRA,77,46.27,44.91,42.58,30.48,46.74,Process Industries,Industrial Specialties,0.02
226,TBBK,77,28.85,27.75,26.74,20.02,33.36,Finance,Regional Banks,-1.24
219,SRE,77,140.94,131.89,131.83,119.56,157.15,Utilities,Electric Utilities,0.3
122,HWC,76,53.95,49.87,48.41,39.0,59.82,Finance,Regional Banks,-0.55
35,BOX,76,25.93,25.55,25.36,20.36,28.18,Technology Services,Information Technology Services,2.71
76,CVCO,76,276.51,272.46,260.79,196.46,327.24,Consumer Durables,Homebuilding,-0.5
245,VBTX,76,40.23,39.24,37.96,27.28,45.36,Finance,Regional Banks,-1.23
142,LPLA,76,172.34,163.47,157.19,127.03,196.29,Finance,Investment Banks/Brokers,2.29
171,NPO,75,106.9,99.05,97.41,79.8,117.63,Producer Manufacturing,Industrial Machinery,1.0
159,MRTN,75,17.23,16.47,16.22,14.72,19.94,Transportation,Trucking,-0.3
177,NXST,75,172.74,159.35,156.16,135.11,190.94,Consumer Services,Broadcasting,0.13
25,ATO,75,107.58,98.38,98.16,85.8,116.81,Utilities,Gas Distributors,-1.52
50,CFR,75,138.59,127.93,123.22,100.35,147.39,Finance,Regional Banks,0.49
113,HLT,74,146.31,141.37,137.34,114.7,160.96,Consumer Services,Hotels/Resorts/Cruise lines,0.43
40,CALM,74,42.47,38.33,37.66,33.85,52.32,Consumer Non-Durables,Food: Specialty/Candy,4.44
168,NMM,74,29.71,28.53,27.69,20.52,37.16,Transportation,Marine Shipping,0.8
3,ACEL,74,12.94,12.54,12.34,10.05,14.1,Consumer Services,Movies/Entertainment,2.77
86,EPAY,74,56.52,49.04,46.39,36.05,56.8,Technology Services,Packaged Software,0.43
175,NVST,72,45.56,42.95,42.83,37.6,50.19,Health Technology,Medical Specialties,1.15
161,MTB,72,175.88,156.78,152.5,128.46,186.95,Finance,Regional Banks,0.12
189,PBCT,72,20.39,18.37,17.95,15.18,21.6,Finance,Major Banks,-0.05
234,TRTN,72,63.27,58.03,55.93,46.75,70.17,Finance,Finance/Rental/Leasing,0.05
53,CLBK,72,21.33,19.78,19.2,16.34,22.71,Finance,Savings Banks,-1.22
74,CTSH,72,86.9,81.65,78.74,66.19,92.44,Technology Services,Information Technology Services,1.26
224,SUPN,71,30.49,29.52,29.37,23.15,34.5,Health Technology,Pharmaceuticals: Other,-0.1
124,IFS,71,31.73,26.37,25.5,17.67,34.53,Finance,Investment Managers,-0.33
251,VRRM,71,16.13,15.51,15.44,13.02,18.13,Transportation,Other Transportation,1.68
75,CTVA,71,50.01,46.42,45.65,40.6,56.1,Process Industries,Chemicals: Agricultural,0.11
99,FWRD,70,105.24,100.19,97.6,80.56,125.71,Transportation,Air Freight/Couriers,0.48
