,Stock,RS_Rating,50 Day MA,150 Day Ma,200 Day MA,52 Week Low,52 week High,Sector,Industry,Daily_change
52,CBZ,75,39.0,37.2,36.01,30.68,41.35,Commercial Services,Miscellaneous Commercial Services,-0.32
255,SUPN,75,30.75,29.82,29.41,23.15,34.5,Health Technology,Pharmaceuticals: Major,-0.03
85,CTVA,75,51.19,47.02,46.04,40.6,59.81,Process Industries,Chemicals: Agricultural,-1.27
64,CLBK,75,21.42,19.92,19.34,16.34,22.71,Finance,Savings Banks,-0.59
99,EPAY,74,56.56,49.67,46.98,36.05,56.84,Technology Services,Packaged Software,-0.09
218,PGR,74,107.98,99.17,97.99,89.35,117.22,Finance,Property/Casualty Insurance,0.18
6,ACM,74,72.78,70.43,68.41,58.36,79.75,Industrial Services,Engineering & Construction,-1.32
213,PBCT,74,20.49,18.59,18.03,15.18,21.98,Finance,Major Banks,-2.08
43,BOX,74,26.22,25.68,25.46,20.36,28.99,Technology Services,Information Technology Services,1.7
202,NVST,74,46.18,43.33,43.05,37.6,51.35,Health Technology,Medical Specialties,2.22
262,TGNA,74,21.28,20.03,19.45,16.42,23.04,Consumer Services,Broadcasting,0.54
141,IFS,72,32.35,26.98,25.75,17.67,34.94,Finance,Investment Managers,-0.73
160,LMT,72,409.72,365.88,365.66,324.23,479.99,Electronic Technology,Aerospace & Defense,-1.91
31,ATO,72,108.96,99.11,98.67,85.8,118.59,Utilities,Gas Distributors,-0.62
112,FMC,72,118.19,105.61,105.09,87.27,136.63,Process Industries,Chemicals: Agricultural,-0.44
186,MTOR,72,29.86,26.46,25.75,20.5,36.24,Producer Manufacturing,Auto Parts: OEM,0.42
184,MTB,72,176.41,158.67,153.3,128.46,186.95,Finance,Regional Banks,-2.28
4,ACGL,72,46.54,43.5,42.45,36.53,49.15,Finance,Multi-Line Insurance,-0.15
37,BECN,72,57.23,54.58,54.13,46.62,63.64,Distribution Services,Wholesale Distributors,1.67
283,VIRT,71,33.41,28.95,28.38,23.19,37.68,Finance,Investment Banks/Brokers,0.78
220,PLYA,70,8.28,8.0,7.75,6.13,9.81,Consumer Services,Hotels/Resorts/Cruise lines,1.29
35,BANF,70,77.95,68.54,66.05,53.77,83.7,Finance,Regional Banks,-0.57
